Date,BNB_price,BNB_market_cap,BNB_total_volume,XRP_price,XRP_market_cap,XRP_Total_volume,LTC_price,LTC_market_cap,LTC_total_volume,ETH_price,ETH_market_cap,ETH_total_volume,BTC_price,BTC_market_cap,BTC_total_volume,NASDAQ_Comp_Price
2020-09-18,26.79178309,3959528315,425105137,0.251880794,11385313831,2004021134,48.81197798,3203490685,1858103859,388.7974562,43828530075,16748693290,10937.9964,2.02358E+11,23547167125,10793.28
2020-09-21,26.4293605,3891106121,370273177.6,0.246396338,11108885769,1633405641,47.04995379,3081852886,1704470698,370.9678952,41929980577,11369621273,10923.32667,2.02033E+11,20161733907,10778.8
2020-09-22,23.53325019,3493931691,423273273.3,0.231656575,10487928993,2007044759,43.24347704,2844067682,1955932528,341.2771309,38695806847,14837815990,10439.52249,1.93678E+11,23757059692,10963.64
2020-09-23,24.02697589,3535552468,378103488,0.233162882,10492066944,1595971759,44.48731426,2914609515,1617613247,343.9175471,38679912764,11967106211,10527.58785,1.94731E+11,19866578109,10632.99
2020-09-24,22.81030009,3373414662,347342770,0.220603416,9962004556,1403281427,42.97144968,2815597122,1561653397,321.0774352,36239170986,9839917613,10223.78411,1.89121E+11,19981974722,10672.27
2020-09-25,24.51830102,3626151929,373755511.9,0.232699433,10494131136,1649632990,44.91040389,2942985267,1823896263,348.82102,39314719147,12209550797,10726.53008,1.98514E+11,21348447554,10913.56
2020-09-28,26.19438529,3864067180,346164386.6,0.242234826,10923070032,1195058238,45.98426293,3011777730,2081204461,357.0664364,40273903426,9973839925,10765.30052,1.99236E+11,17639951628,11117.52
2020-09-29,26.84945838,3964694604,409745128.2,0.24170088,10909450365,1470905664,45.19226829,2962809214,1756879120,354.4295835,39794887269,9818467157,10672.02854,1.9772E+11,19869963340,11085.25
2020-09-30,28.78426116,4253400067,470569222.7,0.242843791,10971187241,1401216766,45.64041561,2992509276,1616334980,359.4260895,40574256068,9708794839,10837.51659,2.00533E+11,18308943801,11167.51
2020-10-01,29.241128,4325855176,443200921.3,0.241344831,10899063751,1349173492,46.24117088,3034119908,1826216266,359.5989848,40586538616,8037484325,10770.88135,1.9931E+11,18558607663,11326.51
2020-10-02,27.45899928,4036519254,443482779.6,0.238347287,10764337319,1415368387,46.2411438,3032516907,2182917157,353.1978481,39782583383,11835729248,10627.97606,1.96617E+11,20889752500,11075.02
2020-10-05,28.97366757,4283270102,396194635.6,0.247984739,11199587835,1473868105,46.70242096,3061589135,1882927124,352.4588065,39758373728,8905022839,10670.70081,1.97495E+11,16029160488,11332.49
2020-10-06,28.60297752,4235422294,340780200.8,0.250219733,11307554312,1595356341,46.33252891,3039737800,2112038829,353.6044273,39890007481,9285381015,10784.9494,1.9953E+11,17853484006,11154.6
2020-10-07,27.67315432,4081175972,395033652.7,0.245379894,11084643136,2034209029,45.96025679,3015629549,2416461775,340.6160218,38419834421,10280978397,10605.95779,1.96314E+11,19419734685,11364.6
2020-10-08,27.67401259,4093867354,316761178.1,0.248287406,11218818701,1492371196,46.53921589,3055940427,1902936625,341.4437965,38556379198,8044228156,10668.01101,1.97576E+11,17222472600,11420.98
2020-10-09,27.69157699,4090366937,344379052.5,0.25102429,11334024210,1472564329,47.09841536,3092095359,2000491475,350.0556766,39539898845,9330978624,10888.66655,2.01519E+11,19767968267,11579.94
2020-10-12,28.50595191,4216513539,306144831.5,0.255164855,11528592963,1296567088,50.64787025,3325382377,2084902548,374.4970151,42273071873,8000631028,11377.81488,2.10799E+11,16270141990,11876.26
2020-10-13,30.67613743,4529414810,501643095.3,0.256008896,11547933260,1604712336,50.63431356,3324433977,2125321059,387.2555584,43787622890,12458841249,11543.18376,2.13726E+11,20957733314,11863.9
2020-10-14,30.68552819,4536387304,406898662.8,0.256015649,11579458886,1614693932,49.865154,3273623459,1779079778,381.1687739,43068111158,9741612768,11426.10554,2.11576E+11,19556025069,11768.73
2020-10-15,30.8758642,4566346922,340246039.8,0.24960292,11289545967,1443292568,49.83149311,3270598152,1872370850,379.2102538,42827891086,10673398920,11435.57244,2.11756E+11,20441486195,11713.87
2020-10-16,31.22345754,4615821053,377660568.2,0.245660604,11112767380,1255528006,49.4674933,3248878553,2055361925,377.1586811,42625398559,10155629419,11495.585,2.12878E+11,20511481707,11671.56
2020-10-19,30.6441452,4528416810,305775892.1,0.242314979,10954294383,1091102780,47.55697694,3121722247,2503968530,378.0493653,42730815493,7527761590,11495.89998,2.12752E+11,15569792414,11478.88
2020-10-20,29.90917536,4422322858,292131231.6,0.246074104,11127972262,1123099540,48.03437699,3153880853,1598655469,379.6394773,42919073938,8995049005,11752.14686,2.17391E+11,18121468516,11516.49
2020-10-21,28.77423158,4241175299,366817435.3,0.243488682,11010364586,1058484216,46.88908472,3081148705,1387607286,368.2270142,41623179887,7492023939,11908.70892,2.20405E+11,21431994056,11484.69
2020-10-22,29.64098751,4374680296,378415820.3,0.250741431,11329214560,1488427410,52.9633322,3477427334,2501981131,391.1667422,44137912522,12728437764,12806.43573,2.36717E+11,29314287990,11506.01
2020-10-23,30.56860047,4520768370,363601028,0.256506882,11608695449,1809225302,54.30424327,3569163511,2613327987,413.2018903,46776265907,12229478489,12951.04406,2.40258E+11,25070864647,11548.28
2020-10-26,30.06835599,4446242746,213890436.2,0.252874152,11437584759,986772445,58.79593827,3864379174,2673996132,406.1570941,45985592949,8489563012,13021.41084,2.41327E+11,18998745579,11358.94
2020-10-27,31.11116017,4603816455,347858958.9,0.248573218,11251937998,1502596188,56.85987714,3739148708,2613635055,393.3829084,44537523612,14982520071,13060.79221,2.42141E+11,21507619986,11431.35
2020-10-28,31.58005215,4683647247,418613518.2,0.252612672,11442642258,1466043828,57.93251754,3809443372,2482173323,403.5298378,45687568527,10384433737,13655.18542,2.53005E+11,23918511528,11004.87
2020-10-29,30.38316468,4484041909,344046319.4,0.246150213,11130573950,1558391750,55.90039995,3671324592,2570013329,388.8773399,43943405501,11312414333,13282.99935,2.45662E+11,26825856788,11185.59
2020-10-30,29.82193854,4420211966,274519364.8,0.242286893,10984724882,1445411417,54.79739028,3611312421,2151884680,386.446013,43798925859,10294153383,13441.8785,2.49545E+11,22860841954,10911.59
2020-11-02,28.38320709,4189298125,237009571,0.23959737,10850086645,1192228487,55.41204206,3645413638,1667277709,394.936342,44687833550,8655139278,13720.36147,2.5426E+11,19771957708,10957.61
2020-11-03,27.90151043,4129579048,280531334.3,0.235407129,10658907925,1505085410,53.82575835,3541462557,2328609777,383.8498034,43437224863,8492071098,13558.3618,2.51266E+11,22630851230,11160.57
2020-11-04,26.86032739,3964658697,315141928.4,0.239450682,10825564613,1872205676,53.82308772,3538312118,1866840972,387.6163737,43903834507,9513314551,13989.97636,2.59277E+11,22602862338,11590.78
2020-11-05,26.85036419,3967025116,268356799.9,0.237314967,10743521738,1835277992,54.69221363,3599317976,2094550206,401.7330968,45360338717,11648560618,14101.71605,2.61104E+11,25857225138,11890.93
2020-11-06,27.66041204,4094007655,319732745.8,0.245512172,11124604143,2015568106,58.99170607,3882924933,2534178801,415.9277704,47077208350,13606373471,15553.3317,2.88118E+11,36313255719,11895.23
2020-11-09,28.27283238,4188047516,350090761.5,0.253682661,11505066440,1608358807,61.02877921,4029290921,2076996586,455.358367,51682115129,11155033976,15496.31615,2.87116E+11,24082570972,11713.78
2020-11-10,27.97764626,4123746338,367057927.8,0.250741882,11352430154,2036407256,59.26694076,3891519073,2250007733,445.0512933,50377035452,12036099592,15335.3422,2.84292E+11,29501754043,11553.86
2020-11-11,28.15111181,4166476643,319364158,0.253589716,11490781190,2283102329,57.90741879,3813314839,1920408183,449.8161845,51000796202,7873172433,15278.70966,2.83242E+11,21918753733,11786.43
2020-11-12,27.9390485,4116039126,310574387.2,0.255807814,11581743652,1850729924,59.24382146,3902670673,2157964598,463.1808717,52569790943,11456937854,15686.90599,2.91215E+11,23990613793,11709.59
2020-11-13,27.54431384,4082305597,291419186.3,0.254477402,11568349654,1630173241,60.19117444,3964708995,1961006014,462.2056196,52548309254,11096201853,16265.14925,3.01529E+11,28001128791,11829.29
2020-11-16,27.60159012,4078970764,275640282.5,0.269745091,12225964205,2253509326,62.3978855,4112688543,2094279030,449.2068016,50978678613,8946780761,15984.67378,2.96277E+11,19184714603,11924.13
2020-11-17,28.0222738,4142983110,299723403.7,0.287243705,13020227238,2619354064,73.66535291,4854333864,3869656357,461.3711967,52356872782,9874800384,16714.40386,3.09858E+11,24606359052,11899.34
2020-11-18,28.4969233,4214237524,348152455.1,0.302130742,13699226053,3708626433,76.3154077,5031482620,4345956848,482.1983847,54716609290,12534266982,17651.82043,3.27449E+11,31572384446,11801.6
2020-11-19,28.06926569,4153238204,352337836.8,0.29414452,13333028439,3536858599,73.78762128,4863449848,4422822070,479.4376614,54435713128,15390748757,17829.93496,3.30792E+11,40089857655,11904.71
2020-11-20,28.04644218,4147358205,358451200.4,0.302960225,13688238714,3299823590,81.32342101,5374062033,4992921926,471.3179584,53447508889,10960245344,17819.75743,3.30526E+11,30586797552,11854.97
2020-11-23,29.97730228,4442355802,525885402.1,0.444099548,20263167572,13267899387,82.86225405,5509409379,4545693558,560.5088875,64219272617,20803203331,18390.61184,3.42078E+11,33010231294,11881.17
2020-11-24,30.89436318,4543628009,542655453.1,0.612058057,27755744127,16337857186,88.64648495,5844961531,5326473375,608.2733109,68705033456,22868894446,18360.6933,3.40635E+11,33389683851,12037.33
2020-11-25,33.74014405,4982769840,1096295979,0.691961642,31379229574,25054631708,89.05886804,5872841361,5608449821,602.6662624,68461935306,19964356486,19091.52418,3.5421E+11,49429532567,12094.4
2020-11-27,28.18373676,4160410879,822530057.4,0.530877539,24167249536,16365178184,70.85787241,4673597604,5766208795,518.4670452,58947811752,25993581649,17138.02951,3.17999E+11,48738957777,12205.85
2020-11-30,30.11208296,4451872526,452491273.7,0.605438616,27374753041,9754558135,79.11564866,5187570863,4015379015,574.7511197,65121266718,13623124682,18169.95421,3.36495E+11,23940328529,12198.74
2020-12-01,31.2449532,4628855599,485785914.1,0.664123817,30191107729,11254530543,87.38619672,5766226393,4935429713,612.2637856,69576210027,18811269167,19609.52144,3.63928E+11,36160827241,12355.11
2020-12-02,30.13356224,4456593038,540539151.3,0.614382106,27852580173,10829413534,85.52570593,5644134396,6610950883,589.5818444,66950738085,23557071520,18857.41737,3.49588E+11,38614628144,12349.37
2020-12-03,30.28595059,4485798670,431345761.9,0.632016927,28652042371,7999607158,89.13517836,5886856458,5218145125,598.7606101,68153602806,14839044995,19208.39819,3.56518E+11,28923102075,12377.18
2020-12-04,30.65172126,4532470313,366696348.5,0.629754707,28523422427,5936378170,88.86448691,5873138670,4091968679,616.5066616,70109767422,12249197831,19435.20485,3.60662E+11,24342606871,12464.23
2020-12-07,29.48625441,4358178090,277581850.9,0.618865447,28055829285,7685001707,83.42755129,5508788862,2819845693,601.9689349,68483582708,11453823478,19325.55412,3.58762E+11,21832193873,12519.95
2020-12-08,29.35491476,4341263149,265602209.8,0.608698411,27593689254,5608978770,83.61725736,5521928849,3416421524,592.3865067,67474119686,10010900863,19198.80649,3.56588E+11,22034483384,12582.77
2020-12-09,27.66785174,4099895788,364433924.8,0.560184807,25538249073,5817992264,76.82408864,5105861409,3276556403,554.3296743,63305670197,13501656448,18336.51458,3.40435E+11,26799991796,12338.95
2020-12-10,28.19581064,4167230661,357146579.4,0.583543024,26432126585,9778004331,77.4813384,5117845665,3387671345,573.8953091,65276424697,14024278560,18564.98646,3.44693E+11,29806757749,12405.81
2020-12-11,27.69850463,4097433907,296247774.4,0.574663187,26129930568,6957440057,75.02820813,4955416433,2627517961,560.4542654,63759073875,11590043392,18262.05838,3.39715E+11,24092658534,12377.87
2020-12-14,29.05045589,4284844712,306303184.8,0.510716061,23188566647,6125622311,82.074891,5423649218,3468719978,590.3244403,67134794852,9082894202,19151.13442,3.55643E+11,23550581096,12440.04
2020-12-15,29.97013337,4423709692,395357036.7,0.497590454,22614178550,4925747726,82.31041115,5439844525,3138235063,585.5418949,66629545532,7794572085,19259.97047,3.57681E+11,21638023120,12595.06
2020-12-16,29.52575816,4363659617,341458022.6,0.469022314,21274488733,5591960739,81.37409226,5379040747,3123112334,589.0668316,67041487309,10160486193,19432.36246,3.60543E+11,24173322660,12658.19
2020-12-17,30.44725203,4502642498,414821464.6,0.567206057,25131003383,10642868836,92.66254255,6096153140,4806481767,635.9618894,72301103108,14781462845,21317.66214,3.9618E+11,39062639738,12764.75
2020-12-18,30.151923,4458380241,549773127.6,0.575935088,26149773219,14476826985,101.8690912,6720442120,7981850481,644.0652702,72955533475,19729196034,22805.65581,4.23588E+11,60693764159,12755.64
2020-12-21,34.18992897,5051713693,732020161,0.560065819,25235008585,6619472983,114.9461553,7601672119,6866906211,639.5154369,72618785346,12845420666,23518.31842,4.36893E+11,32907758818,12742.52
2020-12-22,32.30313974,4777115838,713959772.1,0.517176019,23545991367,7090693762,104.9113813,6945580156,7271911559,610.4270279,69545799024,14563648896,22840.99171,4.2433E+11,38423396405,12807.92
2020-12-23,33.50989058,4945772817,667525756.7,0.451320594,20501594829,11195910017,114.1558005,7550983645,7810732697,634.9797234,72327947935,11548425749,23794.7933,4.41753E+11,38733771616,12771.11
2020-12-24,31.29801713,4660064270,715085463,0.26050698,12163610690,14873825893,102.8013807,6886301323,8558041125,587.9588955,67468061368,16795838162,23308.12723,4.33052E+11,42917744240,12804.73
2020-12-28,33.49744382,4973685730,678051299.8,0.284147244,13068762432,7010555504,127.899088,8553327960,10006162992,689.6598573,78833072066,24721301580,26423.22879,4.93427E+11,56654980596,12899.42
2020-12-29,35.91606908,5302039005,722362992.9,0.246134434,11125026066,5788819181,130.6386578,8661848120,7456439916,732.9570293,83575563403,22707049400,27125.38412,5.03712E+11,42186521237,12850.22
2020-12-30,38.83756963,5722427540,1167579329,0.221407433,10057607712,10590299230,129.6281672,8581202273,5810649637,735.5908982,83885243124,17170428248,27424.53895,5.0968E+11,38081840206,12870
2020-12-31,38.15092697,5644561343,595689639.2,0.212069755,9633436314,6788558770,129.2441514,8556679210,5932640525,752.8559324,85790178023,13293869467,28837.28853,5.35967E+11,43341140482,12888.28
2021-01-04,41.07383346,6162622121,942962614.8,0.225636696,10455111151,3986801676,159.4954362,10564161143,12511693715,967.0005967,1.12525E+11,1.40907E+11,33008.2262,6.13617E+11,1.78894E+11,12698.45
2021-01-05,39.96291376,5860212415,962253282.3,0.234618474,10578255930,5235562377,152.0683226,10098767863,10903840534,1025.654768,1.16693E+11,62285144708,31515.57597,5.85726E+11,74657165356,12818.96
2021-01-06,41.70002777,6146043355,750006113.4,0.226699026,10299283152,3965486346,159.0636031,10535698660,8254813487,1103.358252,1.25113E+11,47148245967,34082.20605,6.33652E+11,67420500716,12740.79
2021-01-07,42.18286284,6213203841,804566738.2,0.252385155,11458017062,5964831227,169.2828246,11185244669,8544910886,1208.575093,1.37307E+11,47886847354,36933.52014,6.82744E+11,71027195898,13067.48
2021-01-08,43.39950366,6360257241,993406143.5,0.325398713,14783360785,13896459828,170.3655113,11282929356,9860941062,1229.471315,1.39085E+11,43042878464,39547.08408,7.3534E+11,78642959829,13201.98
2021-01-11,42.58410099,6321067625,809936299.3,0.31868718,14491113587,7389910221,171.3629488,11352969472,9321325637,1267.731003,1.44775E+11,44541377224,38397.89599,7.14079E+11,73381123613,13036.43
2021-01-12,38.45392552,5708211118,1050223988,0.290345257,13238979457,7740853849,139.6966333,9256128287,14829089221,1092.914338,1.24729E+11,67107873699,35669.90669,6.63381E+11,1.11692E+11,13072.43
2021-01-13,38.1142722,5655761601,652529246.6,0.293569888,13344731547,5119148558,133.0043733,8778885032,8838172952,1045.406815,1.19331E+11,37495863245,33938.33588,6.29752E+11,68954134557,13128.95
2021-01-14,40.22565374,5950937294,597978132.5,0.30649992,13957393308,3423237246,147.5223343,9776750029,6355675929,1132.015591,1.28582E+11,32166268470,37456.00773,6.96669E+11,65278944794,13112.64
2021-01-15,41.76107527,6162213631,599233551.3,0.295976956,13478198579,3830269072,152.2231221,10089394739,6840344526,1216.914788,1.3824E+11,34339866027,39232.74997,7.29751E+11,57519444622,12998.5
2021-01-19,45.26255346,6697976480,642880517.4,0.284637176,12954366484,2636794499,152.0622931,10083146650,5761396967,1255.976692,1.43378E+11,30802895108,36595.46477,6.82647E+11,46769030147,13197.18
2021-01-20,42.9091445,6375499624,925423978.3,0.294511148,13433997246,4329912741,153.4272803,10174714753,7951747166,1383.48409,1.57929E+11,52274850962,36104.86386,6.71735E+11,51736994549,13457.25
2021-01-21,42.51666064,6266849382,773096223,0.296277847,13484155008,3435836186,149.8610532,9939300725,7700060486,1385.852996,1.56457E+11,52021227614,35587.4892,6.62434E+11,58406615612,13530.91
2021-01-22,38.76373901,5774109833,727050005.3,0.269192956,12251471331,3432332258,130.1578881,8633410602,7625683734,1122.912433,1.30714E+11,49658518028,30913.69574,5.75206E+11,69415314298,13543.06
2021-01-25,41.84754637,6175849056,511146060,0.273591882,12456245393,1991913878,141.7422141,9404888750,4928310879,1392.539763,1.58167E+11,39913977039,32273.51735,6.00595E+11,42810544126,13635.99
2021-01-26,41.43889067,6118277883,570986737,0.26866963,12239551032,2148246353,137.3580216,9114575939,5693649552,1323.429503,1.5194E+11,44124188232,32375.32006,6.02518E+11,50410553261,13626.06
2021-01-27,41.53699697,6125248409,610970650.8,0.268555526,12218188876,1978755667,134.726755,8954961890,4748234161,1355.233724,1.55447E+11,40367492549,32582.10945,6.06574E+11,48489676580,13270.6
2021-01-28,41.06200611,6046117021,571180935.6,0.251897929,11407608804,2101770534,122.8061921,8150039364,4905944203,1253.141672,1.41774E+11,38752412145,30445.52587,5.66661E+11,51514291052,13337.16
2021-01-29,42.39337275,6283476043,602130391.2,0.263578767,12118698622,2031290320,133.5017357,8866532404,4757924139,1328.773619,1.52877E+11,32668893127,33128.34753,6.16625E+11,51075972572,13070.69
2021-02-01,44.24836111,6522941334,571098971,0.491647806,22460670801,18464504612,129.884785,8611596822,3884066571,1317.047436,1.50323E+11,24723054988,33064.78677,6.15014E+11,42488649643,13403.39
2021-02-02,51.46623653,7583767269,1473065904,0.370423805,16887446178,25326949015,132.0810106,8770352765,4710130511,1368.664455,1.55894E+11,28544048878,33405.99036,6.21908E+11,49268860243,13612.78
2021-02-03,50.91219343,7569477059,1178306795,0.369271644,17039497522,8890335318,142.3155275,9450818940,6000940178,1514.225196,1.74557E+11,42952410182,35485.98593,6.60664E+11,50730704377,13610.54
2021-02-04,52.31846242,7735129472,805552172.8,0.39489145,17945935421,5814855434,155.6578962,10304402992,6593329789,1661.000824,1.89024E+11,42202356538,37494.71762,6.95795E+11,49762137494,13777.74
2021-02-05,55.77362363,8333210382,1102875238,0.44783121,20405940225,8167579933,144.8968066,9652677575,5826916958,1587.800899,1.83982E+11,42668487954,36816.50808,6.86454E+11,54494811707,13856.3
2021-02-08,68.25050172,10133846850,1818565578,0.418858525,19158415883,4600927432,150.658446,10051143410,5680710053,1608.640548,1.84109E+11,38849634841,38833.34026,7.23435E+11,53802559039,13987.64
2021-02-09,79.49801889,11666342816,2628386626,0.453571946,20468514863,4843449978,167.7667593,11147204342,7171869533,1750.997554,1.98719E+11,45540524355,46307.57412,8.62414E+11,86994225365,14007.7
2021-02-10,107.7355338,16042189487,5431056858,0.472523579,21583065337,5664958933,181.3029521,11983254028,7996530120,1769.053534,2.03103E+11,42127693214,46569.56483,8.67165E+11,78828431117,13972.53
2021-02-11,129.1336119,19029543691,8622001935,0.503504544,22982765730,9594865065,181.7331503,12077826948,10013950524,1739.164209,1.99919E+11,40563120177,44848.69345,8.39561E+11,70000356396,14025.77
2021-02-12,123.8054447,18248020593,3324064891,0.525723076,23856145164,5044099242,184.7180863,12277450047,7193183812,1782.508869,2.03775E+11,33868453070,47815.96176,8.90629E+11,66187179919,14095.47
2021-02-16,129.3750183,19096962300,2296763147,0.547923341,25026313242,7365881443,207.4452707,13794079374,9494462584,1775.758352,2.03972E+11,37652347195,47898.48703,8.92345E+11,61061855794,14047.5
2021-02-17,129.7750466,19173445845,1815199476,0.522353466,23858413182,6802700452,210.4330574,13994235892,9029193036,1782.575309,2.04529E+11,33252538990,49238.13691,9.1734E+11,64141133354,13965.49
2021-02-18,163.6226703,24144663679,5591312738,0.536485018,24600084027,6208398653,236.5513407,15732859208,10039322859,1845.573922,2.11714E+11,33582379213,52143.67884,9.71517E+11,68478739131,13865.36
2021-02-19,194.5297878,28719828748,8204647327,0.534009278,24401068321,5131652517,227.3403174,15121894587,9316829643,1938.569437,2.21863E+11,34799956644,51733.07554,9.63911E+11,58486508606,13874.46
2021-02-22,295.6003538,45745975208,11521772897,0.550907165,25191390487,5724101113,227.9276595,15153974922,8583312263,1941.426768,2.23004E+11,33064349741,57669.30353,1.07538E+12,61223272211,13533.05
2021-02-23,268.3919968,41355468790,10950701746,0.575937073,26315783830,15576169123,208.8775445,13862481748,11191332614,1788.61521,2.04731E+11,53799590366,54410.85629,1.01209E+12,1.01532E+11,13465.2
2021-02-24,228.7243478,35160048231,10898388398,0.47300452,21616170567,12601693025,176.2143062,11684789134,11925567815,1563.924606,1.79692E+11,62714754623,48691.89483,9.04134E+11,1.1669E+11,13597.97
2021-02-25,255.4767184,39273073154,10134020070,0.471613786,21552614419,6628251875,182.2506029,12077580347,8289423345,1628.391534,1.85843E+11,40313400449,49849.37871,9.29082E+11,73140585469,13119.43
2021-02-26,235.3677756,36653635809,6059743759,0.432279333,19755041199,5374923642,179.7832218,11963649831,8329073660,1468.860104,1.68658E+11,31736119376,46992.66545,8.75884E+11,60355381276,13192.35
2021-03-01,209.7755561,32747054924,4576664600,0.413828114,18911825797,4487418198,164.3664803,11051377800,6789174655,1416.661553,1.6329E+11,35420463945,44970.16346,8.38308E+11,59679588927,13588.83
2021-03-02,256.1825241,39775549290,6899473971,0.44788571,20552651911,3457084100,176.2951059,11736789430,5433035312,1570.39969,1.79885E+11,31604939382,49787.33996,9.28147E+11,63218569172,13358.79
2021-03-03,240.9341514,37318077556,4755698486,0.437206436,20062243305,3237450087,178.2757798,11870420880,6334211808,1497.089104,1.72018E+11,29049758216,48532.23679,9.05413E+11,53499537417,12997.75
2021-03-04,241.7597517,37511795343,3989584025,0.450648299,20695029439,3428688632,188.9823332,12584125747,7652020870,1579.427169,1.82133E+11,30352405292,50577.45747,9.4297E+11,59212268141,12723.47
2021-03-05,230.2665091,35579395371,3781405736,0.483264681,22099684136,5945941443,181.8718482,12111830806,6732969105,1546.499621,1.77648E+11,29848246931,48727.4512,9.08517E+11,60749587836,12920.15
2021-03-08,240.0619975,36937041400,3162878616,0.467162397,21346485941,2490033477,191.31242,12743617675,5115616372,1727.463096,1.98696E+11,29416647568,51313.09262,9.55041E+11,46146324828,12609.16
2021-03-09,240.6162241,37175687162,2849019958,0.475372981,21854816056,3582893866,192.6356244,12789824943,5783796692,1837.533031,2.11133E+11,35353973627,52328.53591,9.74195E+11,53568946626,13073.82
2021-03-10,294.720234,45349664034,7151267268,0.486236922,22264238441,3069391217,204.0481264,13596302957,6638691324,1869.331102,2.14412E+11,31147565433,54700.27344,1.01898E+12,57418251743,13068.83
2021-03-11,278.4013401,43134755618,5812829338,0.46290612,21262253816,3357543728,200.3735292,13352839248,7534197206,1802.311092,2.07916E+11,31746963273,56020.48772,1.04481E+12,63560545037,13398.67
2021-03-12,288.4728386,44525761191,6352558453,0.453386556,20746293012,3087260616,201.227246,13397433551,6030249811,1826.057477,2.10018E+11,31257932437,57788.8681,1.07784E+12,64605228618,13319.86
2021-03-15,265.9740236,41037415793,2855350575,0.443073461,20362356692,2509836806,217.0612079,14448609800,5613570076,1866.071545,2.15368E+11,26379565439,59428.96757,1.11168E+12,48104078384,13459.71
2021-03-16,253.4992924,39434323551,3598800729,0.437333565,20046575705,3253641646,200.921303,13393811286,6913825438,1791.047852,2.07265E+11,32950345873,55805.32925,1.0492E+12,70594488700,13471.57
2021-03-17,259.050404,39929253304,3576550132,0.461083764,21256330226,5682003788,201.0991371,13370807884,5983855321,1808.551217,2.07059E+11,30686971237,56830.25334,1.06022E+12,63219904254,13525.2
2021-03-18,270.9234325,41811497472,3265030827,0.473532704,21705878435,4079649096,206.701682,13782080521,5582422618,1828.754833,2.10151E+11,30744899541,59014.92563,1.10103E+12,63368268626,13116.17
2021-03-19,262.6519957,40603807044,3575952239,0.472361931,21683764044,3352407082,200.8459413,13393000264,4840230464,1780.159646,2.05023E+11,29651777828,57922.40959,1.08107E+12,58387006276,13215.24
2021-03-22,265.0540332,40931038995,1151065648,0.518805666,23912350892,4568448768,195.8800161,13080246747,4081062652,1790.378075,2.06013E+11,29228757710,57573.53934,1.07436E+12,55664123838,13377.54
2021-03-23,256.9486489,39834881553,3032859504,0.54667155,25443377645,7756576663,187.1518413,12489121730,4659085183,1686.891197,1.95435E+11,31376731220,54370.13756,1.02064E+12,62001716795,13227.7
2021-03-24,255.2778679,39376090109,2813775574,0.553931609,25328216011,6422561790,186.5919918,12449308448,4522463401,1673.859184,1.92389E+11,28758919428,54584.86995,1.01764E+12,60383378707,12961.89
2021-03-25,248.3507196,38516791584,3180619599,0.486416043,22421022551,4542722142,176.863851,11920888477,5172222520,1581.631056,1.83005E+11,38413713634,52526.8666,9.82797E+11,73029051195,12977.68
2021-03-26,234.2370385,36192768189,3180524320,0.511426057,23454220010,5235387295,171.6507469,11454761058,4795406030,1587.297964,1.8281E+11,26325124558,51416.9083,9.59155E+11,63401640503,13138.72
2021-03-29,268.6806004,41484697966,3199011140,0.550851472,25262286544,3064078619,184.1701222,12293800338,3360375052,1689.036798,1.94648E+11,19859272132,55728.10133,1.03933E+12,49315845081,13059.65
2021-03-30,274.956856,42478850221,2755690877,0.565818818,25942283784,3316079019,193.8623952,12940782961,5157616431,1817.626388,2.09089E+11,32618518752,57634.92869,1.07594E+12,57387039705,13045.39
2021-03-31,309.411285,47742356656,4420529271,0.566569412,25985680163,3796053088,195.7333987,13065676967,5073272482,1840.294952,2.12081E+11,28496809578,58668.62834,1.09529E+12,52387542501,13246.87
2021-04-01,302.7451934,46841566979,4729218328,0.573818405,26345850653,4729377042,196.5051441,13117192835,4220727720,1915.832536,2.21211E+11,28955571444,58817.37389,1.09813E+12,57495844478,13480.11
2021-04-05,349.0454044,53890347091,3051189764,0.633352645,28867765642,4103397669,202.57927,13522655402,4571795180,2077.755212,2.39721E+11,26817722961,58228.80262,1.08734E+12,46156767978,13705.59
2021-04-06,367.4580272,56849486727,4196270409,0.907454753,41446009348,21036746727,220.1175929,14693380804,7413079976,2097.796383,2.42118E+11,30867393926,58706.81559,1.0962E+12,54670173277,13698.38
2021-04-07,404.4605068,62712349429,6375820135,1.097633771,50389991767,29325146993,237.5590833,15857642401,11548226719,2115.055452,2.44306E+11,33391498273,58062.17872,1.08434E+12,61497704158,13688.84
2021-04-08,377.005035,58558889933,7619517550,0.922140142,42704151359,18282720203,220.2661713,14765003095,10017158495,1989.148062,2.29324E+11,39604003544,56134.41739,1.05076E+12,67617613532,13829.31
2021-04-09,418.1377217,64636587596,5991138735,1.050768096,48192343015,11293815427,226.4176743,15100328479,6204546627,2081.354063,2.40116E+11,27145394978,58065.64402,1.08336E+12,48714359354,13900.19
2021-04-12,522.9036942,80304972016,6929265662,1.351951907,61944875382,19326679265,253.0180296,16847302144,9424288737,2150.265143,2.47432E+11,25369863410,59988.02096,1.12061E+12,46792500387,13850
2021-04-13,598.5534973,92356058017,16807622341,1.46341189,66682095016,12789605613,244.7248971,16366203566,7550083643,2142.476276,2.47289E+11,29096213678,59911.02059,1.11853E+12,55994558889,13996.1
2021-04-14,553.1237144,85352626251,6503314558,1.787872691,82194439880,28235221431,266.2693363,17767587693,9481635516,2304.343516,2.65315E+11,35760747636,63576.67604,1.18774E+12,71993120011,13857.84
